Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Etsy link (product.metafields.custom.etsy_link),Introductory sentence (product.metafields.custom.introductory_sentence),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Artwork authenticity (product.metafields.shopify.artwork-authenticity),Artwork frame material (product.metafields.shopify.artwork-frame-material),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Frame style (product.metafields.shopify.frame-style),Neckline (product.metafields.shopify.neckline),Painting medium (product.metafields.shopify.painting-medium),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sandy-heath-transmitter-night-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
humber-bridge-travel-poster,Humber Bridge Travel Poster,"<p>I do love a bridge; thankfully much easier to draw than build. The lady that suggested this one did so after buying one of my Emley Moor prints. I love getting ideas from people and hearing about the places that are special to them – it really does add something magical to my job. I realise that the Humber Bridge links two counties but I’ve plumped for the official address of Hessle, East Yorkshire. I do hope that any Lincolnshire folk don’t feel too left out. Maybe I could make up for that with a nice Lincolnshire travel poster soon?</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"Bridges, East Yorkshire, England, Yorkshire",true,Size,A4,,,,,,,,humber-bridge-travel-poster-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/HumberBridgeTravelPosterFramed.jpg?v=1691355631,1,"",false,,,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",,,,,,,,,,,https://georginawestley.etsy.com/uk/listing/258613858/humber-bridge-hessle-east-yorkshire,,,14,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
humber-bridge-travel-poster,,,,,,,,,A3,,,,,,,,humber-bridge-travel-poster-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/HumberBridgeTravelPoster.png?v=1691355631,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
humber-bridge-travel-poster,,,,,,,,,A2,,,,,,,,humber-bridge-travel-poster-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
humber-bridge-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
humber-bridge-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
humber-bridge-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
humber-bridge-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
humber-bridge-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
humber-bridge-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campervan-poster,Campervan Poster,"<p>The iconic split screen campervan. A universal symbol of the free spirit, of bacon butties, campfires, and sunsets. And rain. What more is there to say. I simply love them, in fact I used to own one (a T25 called Boris). I'm now saving up for a more reliable camper.<br></p>
<p>This was quite a tricky one for me to get right due to the extremely low angle I took. I had a very clear idea in my head but I just couldn't get it out on paper. In fact I had to shelve it for a few months and focus on other work as I struggled so much. My perseverance paid off in the end though and I'm super pleased with it. I plan to do the T2, T25, T4 and T5 at some point too. And the beetle, I can't forget the beetle.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"",true,Size,A4,,Color,Red,,,,,campervan-poster-red-A4,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/GW_Camperlife.jpg?v=1691261345,1,"",false,,,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/Camperlife20_red.png?v=1691261370,lb,,0.00,active
campervan-poster,,,,,,,,,A4,,,Green,,,,,campervan-poster-green-A4,0.0,,continue,manual,15.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/products/Camperlife20_red.png?v=1691261370,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/Camperlife20_green.png?v=1691261407,lb,,0.00,
campervan-poster,,,,,,,,,A4,,,Blue,,,,,campervan-poster-blue-A4,0.0,,continue,manual,15.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/products/Camperlife20_green.png?v=1691261407,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/Camperlife20_blue.png?v=1691261431,lb,,0.00,
campervan-poster,,,,,,,,,A3,,,Red,,,,,campervan-poster-red-A3,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/Camperlife20_blue.png?v=1691261431,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/Camperlife20_red.png?v=1691261370,lb,,0.00,
campervan-poster,,,,,,,,,A3,,,Green,,,,,campervan-poster-green-A3,0.0,,continue,manual,25.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,5,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/Camperlife20_green.png?v=1691261407,lb,,0.00,
campervan-poster,,,,,,,,,A3,,,Blue,,,,,campervan-poster-blue-A3,0.0,,continue,manual,25.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,6,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/Camperlife20_blue.png?v=1691261431,lb,,0.00,
campervan-poster,,,,,,,,,A2,,,Red,,,,,campervan-poster-red-A2,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,7,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/Camperlife20_red.png?v=1691261370,lb,,0.00,
campervan-poster,,,,,,,,,A2,,,Green,,,,,campervan-poster-green-A2,0.0,,continue,manual,40.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,8,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/Camperlife20_green.png?v=1691261407,lb,,0.00,
campervan-poster,,,,,,,,,A2,,,Blue,,,,,campervan-poster-blue-A2,0.0,,continue,manual,40.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,9,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/Camperlife20_blue.png?v=1691261431,lb,,0.00,
campervan-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,10,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campervan-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,11,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holy-island-travel-poster,Holy Island Travel Poster,"<p>What’s not to love about Holy Island. A place of peace, pilgrimage and solitude, the island of Lindisfarne is also home to some of Britain’s most treasured wildlife. In this scene, I’ve tried to capture the late afternoon sun reflecting off the castle while the common terns fly above calm seas waiting to dive in.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"Castles, Coast, England, Northumberland",true,Size,A4,,,,,,,,holy-island-travel-poster-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/HolyIslandTravelPosterFramed.jpg?v=1691355660,1,"",false,,,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",,,,,,,,,,,https://georginawestley.etsy.com/uk/listing/254664682/holy-island-lindisfarne-northumberland,,,11,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
holy-island-travel-poster,,,,,,,,,A3,,,,,,,,holy-island-travel-poster-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/HolyIslandTravelPoster.jpg?v=1691355660,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
holy-island-travel-poster,,,,,,,,,A2,,,,,,,,holy-island-travel-poster-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
holy-island-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holy-island-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holy-island-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holy-island-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holy-island-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holy-island-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bamburgh-castle-travel-poster,Bamburgh Castle Travel Poster,"<p>Magical Bamburgh Castle. I’ve tried to capture that burst of sunlight after a storm has passed out to sea; that feeling when you can almost taste the negative ions in the air and it feels so good. I love the changeable weather on the east coast, the sea mist that falls away as quickly as it appears. Not so keen on the wind though. Biting.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"Castles, Coast, England, Northumberland",true,Size,A4,,,,,,,,bamburgh-castle-travel-poster-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/BamburghCastleFramed.png?v=1691355686,1,"",false,,,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",,,,,,,,,,,https://georginawestley.etsy.com/uk/listing/483380067/armidale-new-south-wales-australia,,,11,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
bamburgh-castle-travel-poster,,,,,,,,,A3,,,,,,,,bamburgh-castle-travel-poster-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/BamburghCastleNB.jpg?v=1691355686,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
bamburgh-castle-travel-poster,,,,,,,,,A2,,,,,,,,bamburgh-castle-travel-poster-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
bamburgh-castle-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bamburgh-castle-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bamburgh-castle-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bamburgh-castle-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bamburgh-castle-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bamburgh-castle-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denby-dale-travel-poster,Denby Dale Travel Poster,"<p>My brother and his family live near Denby Dale and it is such a beautiful part of the country. I love the contrast between the stone walls and the beautiful countryside. The viaduct crossing this picturesque village is a breathtaking sight and one the locals are rightly proud of.<br></p>
<p>Personally I love this view because it means I’m spending time with my family. This poster was suggested by the Denby Dale Tea Rooms. They currently display and sell my Emley Moor and Castle Hill posters and felt that a Denby Dale one would go down well too. It’s lovely for me to receive suggestions from people who are proud of their home towns and their continued support is much appreciated.</p>
<p>There are many views of the viaduct but this was my favourite. By offering a glimpse of the town in the background you get a sense of scale and contrast. It wasn’t the easiest view to tackle and there would have been easier options, but for me this was the view that makes the poster unmistakably Denby Dale.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"Bridges, England, Yorkshire",true,Size,A4,,,,,,,,denby-dale-travel-poster-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/DenbyDaleTravelPosterFramed.jpg?v=1691396726,1,"",false,,,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",,,,,,,,,,,https://georginawestley.etsy.com/uk/listing/254207238/denby-dale-viaduct-kirklees-west,,,8,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
denby-dale-travel-poster,,,,,,,,,A3,,,,,,,,denby-dale-travel-poster-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/DenbyDaleTravelPoster.jpg?v=1691396726,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
denby-dale-travel-poster,,,,,,,,,A2,,,,,,,,denby-dale-travel-poster-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
denby-dale-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denby-dale-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denby-dale-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denby-dale-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denby-dale-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denby-dale-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardington-sheds-travel-poster,Cardington Sheds Travel Poster,"<p>I’ve wanted to do a poster of the Cardington sheds for ages. I started it months ago, but I struggled with the angles and then other deadlines got in the way. But I’ve gone back, I’ve stuck with it and it’s finally finished and I’m super pleased. I really love the sheds so this was a special one for me to work on  –  they are local to me so I shall be hanging this one on my wall.<br></p>
<p>For those who aren’t familiar with them a bit of background info: these imposing airship hangers nestled in the Bedfordshire countryside can be seen for miles around and are well respected and loved locally. Known as ‘sheds’ these enormous structures have had a varied and glamorous history since the beginning of their construction in 1915. Initially created to build rigid airships the site soon became a Royal Air Force station and it was during this era that the famous R101 was built.<br></p>
<p>More recently shed 2 has been given a new lease of life as a film studio. Although it’s not soundproof, the shed offers a versatile space which rivals any Hollywood studio for size. Films such as Batman, Pan, Inception and Harry Potter have all made use of these vast buildings. And yes I’ve driven past them hoping for a glimpse of Hugh Jackman but alas I don’t think he got the memo that day. Shame.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"Bedfordshire, East Anglia, England, Historic",true,Size,A4,,,,,,,,cardington-sheds-travel-poster-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/CardingtonShedsFramed.jpg?v=1691396759,1,"",false,,,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",,,,,,,,,,,https://georginawestley.etsy.com/uk/listing/252011351/cardington-sheds-airship-hangars,,,1,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
